2.799260 2.894622 1.000000 
2.030022 2.870613 1.000000 
2.216638 2.322243 1.000000 
2.672561 2.152852 1.000000 
2.210454 2.896597 1.000000 
2.399666 2.069867 1.000000 
2.119370 2.001541 1.000000 
2.251929 2.530402 1.000000 
2.032060 2.197726 1.000000 
2.859658 2.307386 1.000000 
2.761345 2.616102 1.000000 
2.188510 2.741263 1.000000 
2.020203 2.097735 1.000000 
2.412409 2.007632 1.000000 
2.759358 2.348233 1.000000 
2.069765 2.491906 1.000000 
2.280488 2.623153 1.000000 
2.852347 2.725829 1.000000 
2.190215 2.255661 1.000000 
2.428920 2.862178 1.000000 
2.383114 2.554526 1.000000 
2.992844 2.169810 1.000000 
2.911908 2.114186 1.000000 
2.119348 2.896488 1.000000 
2.694780 2.264192 1.000000 
2.399002 2.446481 1.000000 
2.398445 2.117748 1.000000 
2.554203 2.528975 1.000000 
2.396140 2.333343 1.000000 
2.720054 2.126634 1.000000 
2.307119 2.154681 1.000000 
2.655022 2.186420 1.000000 
2.153562 2.417135 1.000000 
2.215118 2.221885 1.000000 
2.496933 2.878872 1.000000 
2.853069 2.912627 1.000000 
2.913920 2.326606 1.000000 
2.566065 2.667453 1.000000 
2.716961 2.294605 1.000000 
2.987162 2.358052 1.000000 
2.791199 2.796120 1.000000 
2.571245 2.404562 1.000000 
2.683368 2.073820 1.000000 
2.441738 2.478414 1.000000 
2.513631 2.905131 1.000000 
2.813818 2.656199 1.000000 
2.763865 2.324543 1.000000 
2.368893 2.286030 1.000000 
2.400139 2.622975 1.000000 
2.898454 2.489976 1.000000 
2.988324 2.029247 1.000000 
2.338167 2.497649 1.000000 
2.334825 2.445471 1.000000 
2.350134 2.261860 1.000000 
2.604323 2.871871 1.000000 
2.257806 2.422512 1.000000 
2.708251 2.592063 1.000000 
2.768811 2.034505 1.000000 
2.896357 2.672274 1.000000 
2.911263 2.934396 1.000000 
2.794276 2.732260 1.000000 
2.333685 2.563946 1.000000 
2.487476 2.146851 1.000000 
2.952680 2.871393 1.000000 
2.531176 2.710124 1.000000 
2.250837 2.948407 1.000000 
2.842092 2.214079 1.000000 
2.705106 2.707182 1.000000 
2.175826 2.235555 1.000000 
2.237964 2.532958 1.000000 
2.188710 2.563726 1.000000 
2.605199 2.837518 1.000000 
2.799665 2.011120 1.000000 
2.639985 2.163793 1.000000 
2.581326 2.708491 1.000000 
2.638163 2.325724 1.000000 
2.095223 2.263184 1.000000 
2.269249 2.385857 1.000000 
2.318252 2.236810 1.000000 
2.606670 2.450903 1.000000 
2.461926 2.146080 1.000000 
2.564105 2.677591 1.000000 
2.437112 2.485585 1.000000 
2.577513 2.902643 1.000000 
2.839969 2.988086 1.000000 
2.159578 2.316532 1.000000 
2.504759 2.351585 1.000000 
2.349745 2.965953 1.000000 
2.260967 2.847940 1.000000 
2.463912 2.969519 1.000000 
2.420862 2.460273 1.000000 
2.288058 2.540185 1.000000 
2.584165 2.350657 1.000000 
2.334712 2.601270 1.000000 
2.453917 2.410794 1.000000 
2.365135 2.335684 1.000000 
2.386939 2.271390 1.000000 
2.448457 2.795052 1.000000 
2.228432 2.315901 1.000000 
2.756749 2.091937 1.000000 
2.478348 2.836092 1.000000 
2.457109 2.079225 1.000000 
2.882030 2.355535 1.000000 
2.833333 2.160937 1.000000 
2.004480 2.207717 1.000000 
2.525595 2.353388 1.000000 
2.111224 2.562842 1.000000 
2.891800 2.299550 1.000000 
2.614343 2.126728 1.000000 
2.343887 2.007885 1.000000 
2.324617 2.561352 1.000000 
2.471330 2.014600 1.000000 
2.655060 2.174646 1.000000 
2.207452 2.830422 1.000000 
2.622272 2.472087 1.000000 
2.596909 2.304453 1.000000 
2.865101 2.629394 1.000000 
2.259799 2.293542 1.000000 
2.820004 2.709334 1.000000 
2.794336 2.140824 1.000000 
2.534323 2.381190 1.000000 
2.490897 2.316710 1.000000 
2.237342 2.883844 1.000000 
2.220477 2.534575 1.000000 
2.599546 2.877744 1.000000 
2.585196 2.096760 1.000000 
2.467919 2.532203 1.000000 
2.752496 2.529245 1.000000 
2.644433 2.567488 1.000000 
2.213008 2.100443 1.000000 
2.851023 2.891125 1.000000 
2.379824 2.966063 1.000000 
2.272415 2.809612 1.000000 
2.858999 2.812845 1.000000 
2.863084 2.435413 1.000000 
2.742610 2.364200 1.000000 
2.821414 2.719649 1.000000 
2.781541 2.335408 1.000000 
2.147819 2.398346 1.000000 
2.160411 2.760000 1.000000 
2.889107 2.919348 1.000000 
2.196669 2.427312 1.000000 
2.403811 2.993238 1.000000 
2.994855 2.848948 1.000000 
2.637498 2.659601 1.000000 
2.280401 2.083966 1.000000 
2.848247 2.554917 1.000000 
2.690057 2.274124 1.000000 
2.345523 2.285164 1.000000 
2.083170 2.246357 1.000000 
2.475594 2.319873 1.000000 
2.334498 2.404888 1.000000 
2.178465 2.509928 1.000000 
2.950108 2.735013 1.000000 
2.829929 2.063837 1.000000 
2.088158 2.449549 1.000000 
2.642909 2.471480 1.000000 
2.540946 2.002320 1.000000 
2.509704 2.315521 1.000000 
2.318618 2.245775 1.000000 
2.695992 2.033719 1.000000 
2.043269 2.796952 1.000000 
2.123681 2.365288 1.000000 
2.789907 2.572479 1.000000 
2.977704 2.306263 1.000000 
2.672882 2.334160 1.000000 
2.916782 2.787490 1.000000 
2.747825 2.326944 1.000000 
2.134989 2.849408 1.000000 
2.055041 2.065664 1.000000 
2.784617 2.695228 1.000000 
2.245510 2.410931 1.000000 
2.706380 2.533377 1.000000 
2.580278 2.642919 1.000000 
2.895432 2.446286 1.000000 
2.552978 2.669523 1.000000 
2.535949 2.520622 1.000000 
2.328606 2.167472 1.000000 
2.638231 2.018985 1.000000 
2.994407 2.726452 1.000000 
2.185287 2.339920 1.000000 
2.655815 2.322194 1.000000 
2.115816 2.776709 1.000000 
2.056902 2.059659 1.000000 
2.312291 2.521018 1.000000 
2.035638 2.477112 1.000000 
2.901502 2.839852 1.000000 
2.114491 2.160839 1.000000 
2.485496 2.758573 1.000000 
2.251524 2.363605 1.000000 
2.278249 2.783941 1.000000 
2.611111 2.122727 1.000000 
2.402701 2.074136 1.000000 
2.531769 2.410704 1.000000 
2.678977 2.882677 1.000000 
2.046325 2.497855 1.000000 
2.982644 2.944941 1.000000 
2.721757 2.337261 1.000000 
2.546788 2.614648 1.000000 
2.607523 2.772558 1.000000 
2.298477 2.868234 1.000000 
2.087060 2.093716 1.000000 
2.333873 2.652463 1.000000 
2.792361 2.299951 1.000000 
2.821778 2.329899 1.000000 
2.841152 2.747233 1.000000 
2.857831 2.053065 1.000000 
2.865180 2.035652 1.000000 
2.945874 2.646136 1.000000 
2.991471 2.403938 1.000000 
2.734167 2.867955 1.000000 
2.491161 2.919982 1.000000 
2.257197 2.646932 1.000000 
2.597606 2.762020 1.000000 
2.103709 2.892096 1.000000 
2.391967 2.250400 1.000000 
2.523446 2.670077 1.000000 
2.035327 2.389445 1.000000 
2.373692 2.770238 1.000000 
2.366614 2.887928 1.000000 
2.867296 2.834482 1.000000 
2.360240 2.320019 1.000000 
2.191277 2.179407 1.000000 
2.521331 2.641301 1.000000 
2.094393 2.061542 1.000000 
2.364788 2.061571 1.000000 
2.368227 2.306330 1.000000 
2.052153 2.672611 1.000000 
2.644412 2.813293 1.000000 
2.422370 2.609991 1.000000 
2.975513 2.338517 1.000000 
2.423998 2.268180 1.000000 
2.133898 2.016116 1.000000 
2.712317 2.562875 1.000000 
2.326593 2.187775 1.000000 
2.289978 2.818417 1.000000 
2.959665 2.138748 1.000000 
2.919475 2.926535 1.000000 
2.068107 2.164892 1.000000 
2.994695 2.350410 1.000000 
2.931480 2.893322 1.000000 
2.002151 2.710111 1.000000 
2.096749 2.824237 1.000000 
2.005271 2.457007 1.000000 
2.402804 2.528222 1.000000 
2.122166 2.900552 1.000000 
2.521057 2.697042 1.000000 
2.113864 2.966126 1.000000 
2.868328 2.181469 1.000000 
2.330768 2.912196 1.000000 
2.386881 2.132095 1.000000 
2.755416 2.194048 1.000000 
2.497049 2.263417 1.000000 
2.104154 2.104716 1.000000 
2.385263 2.962612 1.000000 
2.284386 2.126449 1.000000 
2.569653 2.337491 1.000000 
2.322355 2.463176 1.000000 
2.261500 2.218033 1.000000 
2.554218 2.370918 1.000000 
2.288935 2.467714 1.000000 
2.785221 2.033941 1.000000 
2.144120 2.599478 1.000000 
2.643296 2.224700 1.000000 
2.932026 2.501796 1.000000 
2.859278 2.210202 1.000000 
2.512534 2.937639 1.000000 
2.071124 2.701436 1.000000 
2.813157 2.258508 1.000000 
2.349184 2.460854 1.000000 
2.022110 2.351836 1.000000 
2.348504 2.860623 1.000000 
2.025726 2.088108 1.000000 
2.187550 2.596491 1.000000 
2.905419 2.328995 1.000000 
2.205436 2.283574 1.000000 
2.432412 2.774561 1.000000 
2.036869 2.166256 1.000000 
2.168400 2.441302 1.000000 
2.340511 2.039600 1.000000 
2.872082 2.248309 1.000000 
2.397302 2.079300 1.000000 
2.300200 2.921272 1.000000 
2.035535 2.986181 1.000000 
2.052246 2.078337 1.000000 
2.314078 2.044601 1.000000 
2.715433 2.813000 1.000000 
2.479132 2.746872 1.000000 
2.095814 2.212283 1.000000 
2.278249 2.922892 1.000000 
2.647616 2.918324 1.000000 
2.143097 2.210694 1.000000 
2.210892 2.933351 1.000000 
2.414556 2.584454 1.000000 
2.712520 2.256662 1.000000 
2.055211 2.896757 1.000000 
2.452381 2.502763 1.000000 
2.550158 2.366506 1.000000 
2.860200 2.257280 1.000000 
2.312313 2.027866 1.000000 
2.044119 2.456514 1.000000 
2.257963 2.723968 1.000000 
2.934439 2.402716 1.000000 
2.677340 2.656868 1.000000 
2.230323 2.025171 1.000000 
2.468322 2.167325 1.000000 
2.558372 2.542140 1.000000 
2.604109 2.689478 1.000000 
2.125074 2.645471 1.000000 
2.742837 2.081350 1.000000 
2.565024 2.593381 1.000000 
2.533580 2.147336 1.000000 
2.528605 2.032463 1.000000 
2.804022 2.518444 1.000000 
2.691528 2.852370 1.000000 
2.805360 2.515060 1.000000 
2.179127 2.780949 1.000000 
2.414571 2.560327 1.000000 
2.755759 2.628764 1.000000 
2.028179 2.515021 1.000000 
2.408960 2.964973 1.000000 
2.200000 2.341843 1.000000 
2.034141 2.426489 1.000000 
2.253114 2.153610 1.000000 
2.673709 2.704102 1.000000 
2.508376 2.330620 1.000000 
2.059376 2.387950 1.000000 
2.793288 2.382738 1.000000 
2.923234 2.165258 1.000000 
2.900927 2.956349 1.000000 
2.556848 2.220671 1.000000 
2.033809 2.220314 1.000000 
2.283166 2.968849 1.000000 
2.367248 2.183408 1.000000 
2.738444 2.325099 1.000000 
2.075686 2.673471 1.000000 
2.015728 2.467939 1.000000 
2.858871 2.120610 1.000000 
2.672550 2.342335 1.000000 
2.557490 2.308262 1.000000 
2.228592 2.869223 1.000000 
2.234944 2.261800 1.000000 
2.948965 2.840536 1.000000 
2.498490 2.809597 1.000000 
2.300544 2.664546 1.000000 
2.213768 2.451063 1.000000 
2.357498 2.358737 1.000000 
2.507029 2.375167 1.000000 
2.492681 2.341714 1.000000 
2.423945 2.166300 1.000000 
2.798968 2.526847 1.000000 
2.197882 2.287097 1.000000 
2.713926 2.843363 1.000000 
2.148886 2.214901 1.000000 
2.147395 2.480566 1.000000 
2.162347 2.505086 1.000000 
2.909566 2.742611 1.000000 
2.858426 2.435282 1.000000 
2.282100 2.289974 1.000000 
2.334823 2.624782 1.000000 
2.041607 2.604271 1.000000 
2.121299 2.498041 1.000000 
2.008485 2.620539 1.000000 
2.099625 2.045138 1.000000 
2.129664 2.500346 1.000000 
2.992225 2.400453 1.000000 
2.086225 2.345305 1.000000 
2.981773 2.688509 1.000000 
2.321151 2.148589 1.000000 
2.467352 2.748096 1.000000 
2.083646 2.326991 1.000000 
2.265530 2.117222 1.000000 
2.459520 2.642839 1.000000 
2.101813 2.417322 1.000000 
2.277012 2.088772 1.000000 
2.384411 2.390397 1.000000 
2.119294 2.243923 1.000000 
2.383133 2.692343 1.000000 
2.313489 2.592473 1.000000 
2.426432 2.504735 1.000000 
2.576651 2.199841 1.000000 
2.954259 2.470674 1.000000 
2.856533 2.842943 1.000000 
2.598350 2.763052 1.000000 
2.684295 2.064006 1.000000 
2.279938 2.630689 1.000000 
2.932445 2.537342 1.000000 
2.992621 2.914292 1.000000 
2.119389 2.480277 1.000000 
2.850206 2.155032 1.000000 
2.196854 2.478112 1.000000 
2.500860 2.408779 1.000000 
2.973272 2.903541 1.000000 
2.514742 2.103642 1.000000 
2.839864 2.968357 1.000000 
2.217525 2.612446 1.000000 
2.151727 2.224591 1.000000 
2.041829 2.030131 1.000000 
2.348631 2.908401 1.000000 
2.177585 2.323806 1.000000 
2.554550 2.768050 1.000000 
2.495670 2.935280 1.000000 
2.846105 2.812271 1.000000 
2.771932 2.437403 1.000000 
2.503158 2.632091 1.000000 
2.525816 2.351384 1.000000 
2.224701 2.462846 1.000000 
2.684262 2.097500 1.000000 
2.385004 2.838710 1.000000 
2.162459 2.651218 1.000000 
2.793633 2.424429 1.000000 
2.693208 2.185746 1.000000 
2.983524 2.263288 1.000000 
2.211325 2.175352 1.000000 
2.658679 2.131494 1.000000 
2.183439 2.486586 1.000000 
2.462402 2.812204 1.000000 
2.841934 2.271580 1.000000 
2.553111 2.772354 1.000000 
2.709513 2.374147 1.000000 
2.472857 2.817245 1.000000 
2.462963 2.840211 1.000000 
2.338550 2.686497 1.000000 
2.456194 2.364366 1.000000 
2.352750 2.115560 1.000000 
2.478473 2.478963 1.000000 
2.894493 2.494350 1.000000 
2.939022 2.376094 1.000000 
2.886221 2.783917 1.000000 
2.018747 2.821223 1.000000 
0.678206 0.695937 -1.000000 
0.044940 0.713046 -1.000000 
0.995998 0.488014 -1.000000 
0.161410 3.445466 -1.000000 
0.833087 4.429387 -1.000000 
0.933600 1.171558 -1.000000 
0.971499 3.662937 -1.000000 
0.961203 3.572505 -1.000000 
0.306263 2.249345 -1.000000 
0.982419 4.910321 -1.000000 
0.485771 1.685127 -1.000000 
0.330376 4.485287 -1.000000 
0.444203 3.994732 -1.000000 
0.043932 0.797463 -1.000000 
0.908764 3.205056 -1.000000 
0.075989 1.881754 -1.000000 
0.165695 0.547829 -1.000000 
0.845151 2.205928 -1.000000 
0.242010 3.881824 -1.000000 
0.413698 1.862799 -1.000000 
0.079889 0.957686 -1.000000 
0.221322 3.426438 -1.000000 
0.122411 3.638411 -1.000000 
0.934911 2.652839 -1.000000 
0.868010 0.413147 -1.000000 
0.964933 3.062877 -1.000000 
0.261568 1.875907 -1.000000 
0.923565 3.224698 -1.000000 
0.147492 2.659231 -1.000000 
0.133689 1.128852 -1.000000 
0.289409 2.990481 -1.000000 
0.616257 4.297529 -1.000000 
0.537289 2.950626 -1.000000 
0.161236 4.064170 -1.000000 
0.470863 2.036833 -1.000000 
0.499484 4.676539 -1.000000 
0.143101 0.136033 -1.000000 
0.614358 4.389992 -1.000000 
0.264336 2.881881 -1.000000 
0.237745 3.403254 -1.000000 
0.181279 3.967132 -1.000000 
0.940418 4.221402 -1.000000 
0.190723 3.692432 -1.000000 
0.326250 0.685086 -1.000000 
0.960145 1.225900 -1.000000 
0.048777 4.356156 -1.000000 
0.981729 2.100587 -1.000000 
0.061990 3.072945 -1.000000 
0.937489 1.764038 -1.000000 
0.069947 3.158347 -1.000000 
0.476228 4.890630 -1.000000 
0.926915 0.855650 -1.000000 
0.072985 3.048260 -1.000000 
0.136237 1.955746 -1.000000 
0.233423 4.551152 -1.000000 
0.976974 3.139882 -1.000000 
0.194281 4.305192 -1.000000 
0.527618 1.169558 -1.000000 
0.331555 2.536161 -1.000000 
0.330758 3.584439 -1.000000 
0.595509 3.859625 -1.000000 
0.026591 3.895361 -1.000000 
0.320899 1.578924 -1.000000 
0.351513 2.257533 -1.000000 
0.586967 0.759886 -1.000000 
0.825771 1.153956 -1.000000 
0.799821 1.902292 -1.000000 
0.616250 1.585894 -1.000000 
0.214725 4.284059 -1.000000 
0.831972 0.530894 -1.000000 
0.582622 3.669266 -1.000000 
0.265727 1.864402 -1.000000 
0.868900 2.420825 -1.000000 
0.710511 2.423427 -1.000000 
0.927929 0.517538 -1.000000 
0.829027 4.295040 -1.000000 
0.999355 2.918652 -1.000000 
0.513512 0.613624 -1.000000 
0.796390 1.521774 -1.000000 
0.116508 2.023870 -1.000000 
0.657568 2.997098 -1.000000 
0.235927 1.386415 -1.000000 
0.606408 1.427380 -1.000000 
0.274855 2.144826 -1.000000 
0.083427 1.313981 -1.000000 
0.143061 2.911306 -1.000000 
0.456677 1.499497 -1.000000 
0.597992 4.139039 -1.000000 
0.055691 3.282142 -1.000000 
0.213310 4.106514 -1.000000 
0.284260 0.830989 -1.000000 
0.187603 2.718470 -1.000000 
0.224874 3.329586 -1.000000 
0.539905 4.704273 -1.000000 
0.926972 0.453155 -1.000000 
0.057020 0.542579 -1.000000 
0.147309 0.196715 -1.000000 
0.035371 0.736065 -1.000000 
0.558801 0.092938 -1.000000 
0.772207 3.776801 -1.000000 
0.239121 3.864434 -1.000000 
0.282486 2.156521 -1.000000 
0.467129 4.920356 -1.000000 
0.223616 0.961566 -1.000000 
0.368881 0.206861 -1.000000 
0.875462 1.824745 -1.000000 
0.640506 2.129926 -1.000000 
0.622642 3.160607 -1.000000 
0.307682 1.962391 -1.000000 
0.095119 2.561809 -1.000000 
0.135709 4.699818 -1.000000 
0.316449 0.857330 -1.000000 
0.755377 2.116883 -1.000000 
0.261791 1.503167 -1.000000 
0.692856 2.172495 -1.000000 
0.514891 0.567971 -1.000000 
0.161755 3.292689 -1.000000 
0.609714 3.464750 -1.000000 
0.567319 0.800586 -1.000000 
0.523306 1.640300 -1.000000 
0.061371 4.237309 -1.000000 
0.026647 2.541469 -1.000000 
0.047175 2.901746 -1.000000 
0.574910 1.206625 -1.000000 
0.140813 2.005393 -1.000000 
0.502489 3.656905 -1.000000 
0.624962 2.766250 -1.000000 
0.856557 2.759843 -1.000000 
0.757133 0.927861 -1.000000 
0.630612 3.282908 -1.000000 
0.292479 3.961064 -1.000000 
0.821602 1.321284 -1.000000 
0.126201 1.961874 -1.000000 
0.005695 1.047877 -1.000000 
0.927380 0.374165 -1.000000 
0.383628 0.669109 -1.000000 
0.899730 3.515424 -1.000000 
0.861783 1.452456 -1.000000 
0.240319 0.842830 -1.000000 
0.084781 0.595996 -1.000000 
0.349726 2.340274 -1.000000 
0.794332 2.411405 -1.000000 
0.251392 4.709670 -1.000000 
0.832465 4.664880 -1.000000 
0.879109 0.587015 -1.000000 
0.909991 4.840392 -1.000000 
0.764622 3.150144 -1.000000 
0.298145 1.431484 -1.000000 
0.077253 2.615977 -1.000000 
0.247866 0.006458 -1.000000 
0.809245 3.615306 -1.000000 
0.572008 4.602405 -1.000000 
0.039201 2.657752 -1.000000 
0.816019 3.860898 -1.000000 
0.516539 2.233542 -1.000000 
0.167240 0.097488 -1.000000 
0.167300 1.917077 -1.000000 
0.086951 0.073326 -1.000000 
0.400954 1.515034 -1.000000 
0.967654 0.485253 -1.000000 
0.174008 1.213822 -1.000000 
0.295821 0.985649 -1.000000 
0.514284 3.202716 -1.000000 
0.212433 4.760113 -1.000000 
0.504627 2.754846 -1.000000 
0.385146 3.204719 -1.000000 
0.441644 3.613456 -1.000000 
0.111731 3.930148 -1.000000 
0.898700 2.130450 -1.000000 
0.939739 2.052409 -1.000000 
0.607982 1.313232 -1.000000 
0.186880 0.384167 -1.000000 
0.308837 4.129204 -1.000000 
0.955633 1.591856 -1.000000 
0.863900 4.470031 -1.000000 
0.928963 1.506820 -1.000000 
0.895707 3.464868 -1.000000 
0.786727 4.448627 -1.000000 
0.819511 2.728247 -1.000000 
0.869491 0.510509 -1.000000 
0.317961 4.009187 -1.000000 
0.112938 3.145560 -1.000000 
0.895103 0.948297 -1.000000 
0.656941 4.952844 -1.000000 
0.035814 2.624283 -1.000000 
0.273563 2.170025 -1.000000 
0.557343 4.655233 -1.000000 
0.232903 0.908394 -1.000000 
0.847059 1.188416 -1.000000 
0.809648 2.492355 -1.000000 
0.709780 4.540085 -1.000000 
0.701590 3.263487 -1.000000 
0.374253 2.908847 -1.000000 
0.559072 2.754199 -1.000000 
0.706394 4.857688 -1.000000 
0.986449 0.102809 -1.000000 
0.721812 1.515566 -1.000000 
0.148131 3.845553 -1.000000 
0.956944 3.064743 -1.000000 
0.867641 1.656547 -1.000000 
0.021799 4.429625 -1.000000 
0.223344 1.089204 -1.000000 
0.592862 0.541863 -1.000000 
0.494123 1.776828 -1.000000 
0.087113 3.499835 -1.000000 
0.267253 0.751354 -1.000000 
0.162441 1.743353 -1.000000 
0.964095 2.412205 -1.000000 
0.890865 4.401564 -1.000000 
0.341951 0.097158 -1.000000 
0.824074 1.618475 -1.000000 
0.067551 4.048945 -1.000000 
0.090664 3.291410 -1.000000 
0.604098 2.709939 -1.000000 
0.006288 3.647947 -1.000000 
0.784695 2.587858 -1.000000 
0.316588 1.811462 -1.000000 
0.935169 3.292826 -1.000000 
0.003327 3.339426 -1.000000 
0.633960 0.625425 -1.000000 
0.441566 4.036940 -1.000000 
0.530688 3.671559 -1.000000 
0.475025 4.525728 -1.000000 
0.463394 3.607973 -1.000000 
0.552934 1.460934 -1.000000 
0.792194 4.217220 -1.000000 
0.319736 3.309526 -1.000000 
0.779147 3.827645 -1.000000 
0.843918 4.610002 -1.000000 
0.365697 2.407634 -1.000000 
0.889052 1.998291 -1.000000 
0.204825 2.728923 -1.000000 
0.143783 2.384385 -1.000000 
0.670361 2.746191 -1.000000 
0.013073 2.873208 -1.000000 
0.165447 4.494438 -1.000000 
0.305406 2.716571 -1.000000 
0.761176 4.756844 -1.000000 
0.804974 4.135836 -1.000000 
0.389766 1.378836 -1.000000 
0.169025 0.641978 -1.000000 
0.869364 3.274022 -1.000000 
0.713614 2.876247 -1.000000 
0.324699 3.759436 -1.000000 
0.320900 2.375488 -1.000000 
0.464268 2.746224 -1.000000 
0.792948 2.406394 -1.000000 
0.055613 0.372436 -1.000000 
0.365657 1.487599 -1.000000 
0.180475 4.772024 -1.000000 
0.656981 3.802480 -1.000000 
0.826222 1.703416 -1.000000 
0.931045 0.773928 -1.000000 
0.453927 0.587257 -1.000000 
0.089023 4.000039 -1.000000 
0.751846 2.000888 -1.000000 
0.123872 0.911829 -1.000000 
0.210761 2.722125 -1.000000 
0.773988 0.285524 -1.000000 
0.819776 2.881642 -1.000000 
0.655856 4.497870 -1.000000 
0.452638 2.546968 -1.000000 
0.122488 3.528111 -1.000000 
0.770500 3.996639 -1.000000 
0.358156 1.559914 -1.000000 
0.082303 2.925469 -1.000000 
0.655480 4.995497 -1.000000 
0.953536 3.726206 -1.000000 
0.303314 0.137567 -1.000000 
0.813134 2.694018 -1.000000 
0.918208 4.097432 -1.000000 
0.751631 0.373267 -1.000000 
0.253381 3.024730 -1.000000 
0.506417 2.186008 -1.000000 
0.392184 1.900732 -1.000000 
0.667058 1.823381 -1.000000 
0.652956 4.268013 -1.000000 
0.780117 1.519797 -1.000000 
0.373978 2.759528 -1.000000 
0.663786 4.140320 -1.000000 
0.885899 1.514754 -1.000000 
0.232870 0.869094 -1.000000 
0.289546 3.904501 -1.000000 
0.859249 2.065952 -1.000000 
0.014470 2.804409 -1.000000 
0.126974 4.434518 -1.000000 
0.412859 0.334845 -1.000000 
0.159475 1.893161 -1.000000 
0.719633 3.897032 -1.000000 
0.874100 2.335075 -1.000000 
0.457577 4.856728 -1.000000 
0.931334 4.680570 -1.000000 
0.661289 4.732637 -1.000000 
0.167499 2.138312 -1.000000 
0.010524 0.611969 -1.000000 
0.305633 0.277812 -1.000000 
0.977175 1.115149 -1.000000 
0.104435 4.247888 -1.000000 
0.275700 0.940714 -1.000000 
0.204828 0.130092 -1.000000 
1.128837 4.306570 -1.000000 
2.720392 4.895430 -1.000000 
3.353105 4.136093 -1.000000 
3.598480 4.529573 -1.000000 
1.589318 4.667133 -1.000000 
2.055191 4.390166 -1.000000 
1.860911 4.073591 -1.000000 
1.534554 4.925192 -1.000000 
2.841596 4.631206 -1.000000 
1.908873 4.364368 -1.000000 
1.052193 4.987132 -1.000000 
2.616399 4.247893 -1.000000 
1.209244 4.048620 -1.000000 
2.538557 4.139360 -1.000000 
3.309608 4.249358 -1.000000 
1.063219 4.876126 -1.000000 
2.576297 4.934426 -1.000000 
1.376296 4.669365 -1.000000 
1.447433 4.509149 -1.000000 
3.822681 4.809457 -1.000000 
1.987475 4.698256 -1.000000 
3.304590 4.035029 -1.000000 
3.062759 4.634859 -1.000000 
2.265371 4.161124 -1.000000 
3.976912 4.418621 -1.000000 
2.965102 4.708442 -1.000000 
1.630826 4.124351 -1.000000 
3.615584 4.406447 -1.000000 
3.281665 4.880870 -1.000000 
1.631828 4.933385 -1.000000 
2.250755 4.450579 -1.000000 
3.899682 4.480853 -1.000000 
3.096224 4.597579 -1.000000 
2.679966 4.064559 -1.000000 
1.447910 4.311464 -1.000000 
1.693294 4.321254 -1.000000 
2.524298 4.530111 -1.000000 
3.181744 4.209561 -1.000000 
1.939166 4.252820 -1.000000 
3.448578 4.944544 -1.000000 
3.384112 4.730087 -1.000000 
3.660447 4.017328 -1.000000 
3.767297 4.633076 -1.000000 
2.682827 4.656946 -1.000000 
1.023469 4.619548 -1.000000 
2.533900 4.956830 -1.000000 
1.710775 4.398542 -1.000000 
3.809644 4.487970 -1.000000 
3.300831 4.128518 -1.000000 
3.278650 4.929737 -1.000000 
2.375198 4.637979 -1.000000 
3.893943 4.442740 -1.000000 
